-0.246, -40.7077,-40.0782,-39.4487,-38.8192,-38.1896,-37.5601,-36.9305,-36.3009,-35.6714,-35.0418,-34.4122,-33.7826,-33.153,-32.5234,-31.8938,-31.2641,-30.6345,-30.0049,-29.3752,-28.7456,-28.1159,-27.4863,-26.8566,-26.2269,-25.5972,-24.9676,-24.3379,-23.7082,-23.0785,-22.4488,-21.8191,-21.1894,-20.5597,-19.9299,-19.3002,-18.6705,-18.0408,-17.411,-16.7813,-16.1516,-15.5218,-14.8921,-14.2624,-13.6326,-13.0029,-12.3731,-11.7434,-11.1137,-10.4839,-9.85417,-9.22442,-8.59468,-7.96494,-7.33519,-6.70545,-6.07571,-5.44597,-4.81623,-4.18649,-3.55675,-2.92702,-2.29729,-1.66756,-1.03783,-0.408101,0.221391,0.847499,1.4694,2.08713,2.70073,3.31026,3.91573,4.51721,5.11472,5.7083,6.298,6.88385,7.46588,8.04414,8.61866,9.18948,9.75663,10.3202,10.8801,11.4364,11.9893,12.5386,13.0845,13.6269,14.1659,14.7016,15.234,15.763,16.2887,16.8113,17.3306,17.8467,18.3596,18.8695,19.3762,
-0.24, -40.4827,-39.8532,-39.2237,-38.5942,-37.9646,-37.3351,-36.7055,-36.076,-35.4464,-34.8168,-34.1872,-33.5576,-32.928,-32.2984,-31.6688,-31.0392,-30.4095,-29.7799,-29.1502,-28.5206,-27.8909,-27.2613,-26.6316,-26.0019,-25.3723,-24.7426,-24.1129,-23.4832,-22.8535,-22.2238,-21.5941,-20.9644,-20.3347,-19.705,-19.0752,-18.4455,-17.8158,-17.1861,-16.5563,-15.9266,-15.2969,-14.6671,-14.0374,-13.4076,-12.7779,-12.1482,-11.5184,-10.8887,-10.2589,-9.62918,-8.99944,-8.36969,-7.73995,-7.11021,-6.48047,-5.85072,-5.22098,-4.59124,-3.9615,-3.33177,-2.70203,-2.0723,-1.44257,-0.81284,-0.183114,0.445571,1.07017,1.69058,2.30683,2.91897,3.52705,4.13109,4.73115,5.32725,5.91944,6.50776,7.09224,7.67293,8.24985,8.82305,9.39255,9.9584,10.5206,11.0793,11.6344,12.186,12.734,13.2787,13.8199,14.3577,14.8922,15.4234,15.9512,16.4758,16.9972,17.5154,18.0304,18.5422,19.0509,19.5566,
-0.234, -40.2578,-39.6283,-38.9987,-38.3692,-37.7396,-37.1101,-36.4805,-35.851,-35.2214,-34.5918,-33.9622,-33.3326,-32.703,-32.0734,-31.4438,-30.8142,-30.1845,-29.5549,-28.9253,-28.2956,-27.666,-27.0363,-26.4066,-25.777,-25.1473,-24.5176,-23.8879,-23.2582,-22.6285,-21.9988,-21.3691,-20.7394,-20.1097,-19.48,-18.8502,-18.2205,-17.5908,-16.9611,-16.3313,-15.7016,-15.0719,-14.4421,-13.8124,-13.1827,-12.5529,-11.9232,-11.2934,-10.6637,-10.0339,-9.4042,-8.77445,-8.14471,-7.51497,-6.88522,-6.25548,-5.62574,-4.996,-4.36626,-3.73652,-3.10678,-2.47705,-1.84731,-1.21758,-0.587853,0.0418913,0.669209,1.29231,1.91123,2.52601,3.13669,3.74332,4.34594,4.94458,5.53928,6.13009,6.71703,7.30016,7.87949,8.45508,9.02696,9.59516,10.1597,10.7207,11.278,11.8319,12.3822,12.9291,13.4725,14.0125,14.5491,15.0824,15.6124,16.1391,16.6625,17.1827,17.6998,18.2136,18.7244,19.232,19.7365,
-0.228, -40.0328,-39.4033,-38.7737,-38.1442,-37.5147,-36.8851,-36.2556,-35.626,-34.9964,-34.3668,-33.7372,-33.1077,-32.478,-31.8484,-31.2188,-30.5892,-29.9596,-29.3299,-28.7003,-28.0706,-27.441,-26.8113,-26.1816,-25.552,-24.9223,-24.2926,-23.6629,-23.0332,-22.4035,-21.7738,-21.1441,-20.5144,-19.8847,-19.255,-18.6253,-17.9955,-17.3658,-16.7361,-16.1064,-15.4766,-14.8469,-14.2172,-13.5874,-12.9577,-12.3279,-11.6982,-11.0684,-10.4387,-9.80896,-9.17921,-8.54947,-7.91972,-7.28998,-6.66024,-6.03049,-5.40075,-4.77101,-4.14127,-3.51153,-2.8818,-2.25206,-1.62233,-0.992596,-0.362866,0.266503,0.89231,1.51391,2.13135,2.74466,3.3539,3.95909,4.56028,5.15751,5.75082,6.34024,6.92582,7.50759,8.08558,8.65984,9.2304,9.7973,10.3606,10.9202,11.4763,12.0289,12.578,13.1236,13.6658,14.2046,14.7401,15.2722,15.801,16.3265,16.8488,17.3679,17.8838,18.3965,18.9061,19.4127,19.9161,
-0.222, -39.8078,-39.1783,-38.5488,-37.9192,-37.2897,-36.6601,-36.0306,-35.401,-34.7714,-34.1419,-33.5123,-32.8827,-32.2531,-31.6234,-30.9938,-30.3642,-29.7346,-29.1049,-28.4753,-27.8456,-27.216,-26.5863,-25.9567,-25.327,-24.6973,-24.0676,-23.4379,-22.8082,-22.1785,-21.5488,-20.9191,-20.2894,-19.6597,-19.03,-18.4003,-17.7706,-17.1408,-16.5111,-15.8814,-15.2516,-14.6219,-13.9922,-13.3624,-12.7327,-12.1029,-11.4732,-10.8435,-10.2137,-9.58397,-8.95423,-8.32448,-7.69474,-7.06499,-6.43525,-5.80551,-5.17577,-4.54603,-3.91628,-3.28655,-2.65681,-2.02707,-1.39734,-0.767609,-0.13788,0.490573,1.11487,1.73498,2.35094,2.9628,3.57058,4.17434,4.77412,5.36994,5.96186,6.54991,7.13412,7.71454,8.29119,8.86413,9.43338,9.99897,10.561,11.1193,11.6742,12.2255,12.7734,13.3178,13.8588,14.3964,14.9306,15.4615,15.9892,16.5135,17.0347,17.5526,18.0674,18.579,19.0875,19.5929,20.0953,
-0.216, -39.5828,-38.9533,-38.3238,-37.6942,-37.0647,-36.4352,-35.8056,-35.176,-34.5464,-33.9169,-33.2873,-32.6577,-32.0281,-31.3985,-30.7688,-30.1392,-29.5096,-28.8799,-28.2503,-27.6207,-26.991,-26.3613,-25.7317,-25.102,-24.4723,-23.8426,-23.2129,-22.5833,-21.9536,-21.3239,-20.6941,-20.0644,-19.4347,-18.805,-18.1753,-17.5456,-16.9158,-16.2861,-15.6564,-15.0267,-14.3969,-13.7672,-13.1374,-12.5077,-11.878,-11.2482,-10.6185,-9.98873,-9.35899,-8.72924,-8.09949,-7.46975,-6.84001,-6.21026,-5.58052,-4.95078,-4.32104,-3.6913,-3.06156,-2.43182,-1.80209,-1.17235,-0.542622,0.0870873,0.714104,1.3369,1.95553,2.57002,3.18041,3.78676,4.38909,4.98745,5.58188,6.17241,6.75908,7.34194,7.92101,8.49633,9.06795,9.63589,10.2002,10.7609,11.318,11.8716,12.4217,12.9683,13.5115,14.0513,14.5876,15.1207,15.6505,16.1769,16.7001,17.2201,17.7369,18.2506,18.7611,19.2685,19.7728,20.2741,
-0.21, -39.3578,-38.7283,-38.0988,-37.4693,-36.8397,-36.2102,-35.5806,-34.951,-34.3215,-33.6919,-33.0623,-32.4327,-31.8031,-31.1735,-30.5439,-29.9142,-29.2846,-28.655,-28.0253,-27.3957,-26.766,-26.1364,-25.5067,-24.877,-24.2473,-23.6177,-22.988,-22.3583,-21.7286,-21.0989,-20.4692,-19.8395,-19.2097,-18.58,-17.9503,-17.3206,-16.6909,-16.0611,-15.4314,-14.8017,-14.1719,-13.5422,-12.9125,-12.2827,-11.653,-11.0232,-10.3935,-9.76374,-9.134,-8.50426,-7.87451,-7.24477,-6.61502,-5.98528,-5.35554,-4.72579,-4.09605,-3.46631,-2.83657,-2.20684,-1.5771,-0.947367,-0.317636,0.311591,0.937097,1.5584,2.17554,2.78857,3.39751,4.00242,4.60333,5.20028,5.79331,6.38246,6.96777,7.54927,8.127,8.701,9.27129,9.83793,10.4009,10.9604,11.5162,12.0686,12.6174,13.1628,13.7047,14.2433,14.7785,15.3104,15.839,16.3643,16.8863,17.4052,17.9209,18.4334,18.9428,19.4491,19.9523,20.4525,
-0.204, -39.1328,-38.5033,-37.8738,-37.2443,-36.6147,-35.9852,-35.3556,-34.7261,-34.0965,-33.4669,-32.8373,-32.2077,-31.5781,-30.9485,-30.3189,-29.6893,-29.0596,-28.43,-27.8003,-27.1707,-26.541,-25.9114,-25.2817,-24.652,-24.0223,-23.3927,-22.763,-22.1333,-21.5036,-20.8739,-20.2442,-19.6145,-18.9848,-18.355,-17.7253,-17.0956,-16.4659,-15.8361,-15.2064,-14.5767,-13.9469,-13.3172,-12.6875,-12.0577,-11.428,-10.7982,-10.1685,-9.53876,-8.90901,-8.27927,-7.64952,-7.01978,-6.39004,-5.76029,-5.13055,-4.50081,-3.87107,-3.24133,-2.61159,-1.98185,-1.35211,-0.722381,-0.0926496,0.535552,1.15955,1.77937,2.39503,3.0066,3.6141,4.21757,4.81706,5.41261,6.00425,6.59203,7.17597,7.75612,8.33251,8.90519,9.47418,10.0395,10.6012,11.1594,11.714,12.2651,12.8127,13.3568,13.8976,14.4349,14.969,15.4997,16.0271,16.5512,17.0721,17.5898,18.1044,18.6158,19.1241,19.6293,20.1314,20.6306,
-0.198, -38.9079,-38.2783,-37.6488,-37.0193,-36.3897,-35.7602,-35.1306,-34.5011,-33.8715,-33.2419,-32.6123,-31.9827,-31.3531,-30.7235,-30.0939,-29.4643,-28.8346,-28.205,-27.5753,-26.9457,-26.316,-25.6864,-25.0567,-24.427,-23.7974,-23.1677,-22.538,-21.9083,-21.2786,-20.6489,-20.0192,-19.3895,-18.7598,-18.1301,-17.5003,-16.8706,-16.2409,-15.6112,-14.9814,-14.3517,-13.722,-13.0922,-12.4625,-11.8327,-11.203,-10.5733,-9.94352,-9.31377,-8.68403,-8.05428,-7.42454,-6.79479,-6.16505,-5.53531,-4.90556,-4.27582,-3.64608,-3.01634,-2.3866,-1.75686,-1.12713,-0.497395,0.13226,0.758974,1.38147,1.9998,2.614,3.22411,3.83017,4.43222,5.0303,5.62444,6.2147,6.8011,7.38369,7.9625,8.53756,9.10891,9.67659,10.2406,10.8011,11.358,11.9113,12.4611,13.0075,13.5505,14.09,14.6262,15.159,15.6885,16.2147,16.7377,17.2575,17.7741,18.2875,18.7978,19.305,19.8091,20.3102,20.8082,
-0.192, -38.6829,-38.0534,-37.4238,-36.7943,-36.1648,-35.5352,-34.9057,-34.2761,-33.6465,-33.0169,-32.3873,-31.7577,-31.1281,-30.4985,-29.8689,-29.2393,-28.6096,-27.98,-27.3504,-26.7207,-26.0911,-25.4614,-24.8317,-24.2021,-23.5724,-22.9427,-22.313,-21.6833,-21.0536,-20.4239,-19.7942,-19.1645,-18.5348,-17.9051,-17.2753,-16.6456,-16.0159,-15.3862,-14.7564,-14.1267,-13.497,-12.8672,-12.2375,-11.6078,-10.978,-10.3483,-9.71853,-9.08879,-8.45904,-7.8293,-7.19955,-6.56981,-5.94007,-5.31032,-4.68058,-4.05084,-3.42109,-2.79135,-2.16162,-1.53188,-0.902143,-0.272408,0.356654,0.981859,1.60286,2.21971,2.83245,3.4411,4.04573,4.64635,5.24303,5.83578,6.42466,7.00969,7.59093,8.16839,8.74213,9.31217,9.87855,10.4413,11.0005,11.5561,12.1082,12.6568,13.2019,13.7436,14.282,14.8169,15.3486,15.8769,16.402,16.9238,17.4425,17.9579,18.4702,18.9794,19.4855,19.9885,20.4885,20.9855,
-0.186, -38.4579,-37.8284,-37.1989,-36.5693,-35.9398,-35.3102,-34.6807,-34.0511,-33.4215,-32.7919,-32.1624,-31.5328,-30.9032,-30.2735,-29.6439,-29.0143,-28.3847,-27.755,-27.1254,-26.4957,-25.8661,-25.2364,-24.6067,-23.9771,-23.3474,-22.7177,-22.088,-21.4583,-20.8286,-20.1989,-19.5692,-18.9395,-18.3098,-17.6801,-17.0504,-16.4206,-15.7909,-15.1612,-14.5315,-13.9017,-13.272,-12.6423,-12.0125,-11.3828,-10.753,-10.1233,-9.49355,-8.8638,-8.23406,-7.60431,-6.97457,-6.34482,-5.71508,-5.08534,-4.45559,-3.82585,-3.19611,-2.56637,-1.93663,-1.30689,-0.677155,-0.0474222,0.580507,1.20421,1.82372,2.4391,3.05037,3.65759,4.26078,4.85999,5.45526,6.04662,6.63412,7.2178,7.79768,8.37381,8.94623,9.51496,10.08,10.6415,11.1994,11.7538,12.3046,12.852,13.3959,13.9364,14.4735,15.0073,15.5378,16.0649,16.5888,17.1095,17.627,18.1413,18.6525,19.1606,19.6656,20.1675,20.6665,21.1624,
-0.18, -38.2329,-37.6034,-36.9739,-36.3443,-35.7148,-35.0852,-34.4557,-33.8261,-33.1965,-32.567,-31.9374,-31.3078,-30.6782,-30.0486,-29.4189,-28.7893,-28.1597,-27.53,-26.9004,-26.2707,-25.6411,-25.0114,-24.3818,-23.7521,-23.1224,-22.4927,-21.863,-21.2333,-20.6036,-19.9739,-19.3442,-18.7145,-18.0848,-17.4551,-16.8254,-16.1957,-15.5659,-14.9362,-14.3065,-13.6767,-13.047,-12.4173,-11.7875,-11.1578,-10.528,-9.8983,-9.26856,-8.63882,-8.00907,-7.37933,-6.74958,-6.11984,-5.49009,-4.86035,-4.23061,-3.60087,-2.97112,-2.34138,-1.71164,-1.08191,-0.45217,0.177407,0.80382,1.42602,2.04406,2.65796,3.26778,3.87355,4.47532,5.07312,5.66699,6.25697,6.8431,7.42542,8.00396,8.57876,9.14985,9.71728,10.2811,10.8413,11.3979,11.951,12.5006,13.0467,13.5894,14.1287,14.6646,15.1972,15.7265,16.2525,16.7753,17.2948,17.8112,18.3244,18.8345,19.3414,19.8453,20.3462,20.844,21.3389,
-0.174, -38.0079,-37.3784,-36.7489,-36.1194,-35.4898,-34.8603,-34.2307,-33.6011,-32.9716,-32.342,-31.7124,-31.0828,-30.4532,-29.8236,-29.194,-28.5643,-27.9347,-27.3051,-26.6754,-26.0458,-25.4161,-24.7864,-24.1568,-23.5271,-22.8974,-22.2677,-21.638,-21.0084,-20.3787,-19.749,-19.1192,-18.4895,-17.8598,-17.2301,-16.6004,-15.9707,-15.3409,-14.7112,-14.0815,-13.4518,-12.822,-12.1923,-11.5625,-10.9328,-10.3031,-9.67332,-9.04358,-8.41383,-7.78409,-7.15434,-6.5246,-5.89485,-5.26511,-4.63536,-4.00562,-3.37588,-2.74614,-2.1164,-1.48666,-0.85692,-0.227184,0.401693,1.0266,1.64731,2.26386,2.8763,3.48467,4.08901,4.68935,5.28575,5.87823,6.46683,7.0516,7.63256,8.20976,8.78323,9.35301,9.91914,10.4816,11.0406,11.5959,12.1478,12.6961,13.241,13.7825,14.3206,14.8553,15.3867,15.9148,16.4397,16.9613,17.4797,17.9949,18.507,19.016,19.5219,20.0247,20.5245,21.0212,21.515,
-0.168, -37.7829,-37.1534,-36.5239,-35.8944,-35.2648,-34.6353,-34.0057,-33.3761,-32.7466,-32.117,-31.4874,-30.8578,-30.2282,-29.5986,-28.969,-28.3393,-27.7097,-27.0801,-26.4504,-25.8208,-25.1911,-24.5615,-23.9318,-23.3021,-22.6724,-22.0428,-21.4131,-20.7834,-20.1537,-19.524,-18.8943,-18.2646,-17.6348,-17.0051,-16.3754,-15.7457,-15.116,-14.4862,-13.8565,-13.2268,-12.597,-11.9673,-11.3376,-10.7078,-10.0781,-9.44833,-8.81859,-8.18885,-7.5591,-6.92936,-6.29961,-5.66987,-5.04012,-4.41038,-3.78064,-3.15089,-2.52115,-1.89141,-1.26167,-0.631933,-0.00219833,0.625437,1.24884,1.86806,2.48314,3.09412,3.70105,4.30396,4.90289,5.49788,6.08897,6.6762,7.2596,7.83922,8.41509,8.98724,9.55571,10.1205,10.6818,11.2394,11.7935,12.3441,12.8912,13.4349,13.9752,14.5121,15.0456,15.5758,16.1028,16.6265,17.1469,17.6642,18.1783,18.6893,19.1971,19.7019,20.2036,20.7023,21.198,21.6908,
